keyword;id;title;channel;duration;views;thumbnails;publish_time;url_suffix;cmt_author;comment;cmt_time;cmt_likes
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Muhammad Jarra;Very interesting topic;2022-05-22T20:48:36Z;1
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;bigsam genaral;Smartest boy we here to sports you bro bless up u are legen in the mekin;2022-05-22T19:25:56Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Colina Jallow;Blie I can Say that the Next 10 years this Bro Can Stand for a presidency trust Me Man I really really like him MashAllah very intelligent ♥ May God Bless you Ousmane ;2022-05-22T18:27:53Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Modou lamin Darboe;Even two 2 hrs is not enough with Ousmane;2022-05-22T18:16:16Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Famahmud Jobe;'D3D'E 9DJCE H1-E) 'DDG H(1C'*G<br>I among his loved ones,<br>And i preferred him to be the minister of education research science and technology. In the corent cabinet.<br>*Yes I said that*, =�=�=�<9<9<9;2022-05-22T12:46:38Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Lamin Darboe;they should invite him to the state house and he should address the president and the ministers.;2022-05-22T11:59:06Z;1
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Yaya Sanneh;Osman bravo;2022-05-22T10:56:12Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Momodou D Bah;Interlligent, smart, polite,and  likeable youth..<br>The world is your oyster young man.;2022-05-22T10:01:14Z;2
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;EAC1 'D%3D'EJ %A1JBJ;The best program in your platform;2022-05-22T07:59:39Z;2
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Mamso Mamo;Because God send this little boy to you so he tell you that you can challenge others but not everyone so be careful for your mouth with your platform you now less and obeying others;2022-05-22T07:52:44Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Bobby saikou Sillah;"D boy is really trueful an honest base on s knowledge special d part he say african people don&#39;t valid each other that&#39;s real fact bruh and human being is so important for that i love you";2022-05-22T07:50:34Z;2
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Mamso Mamo;"AKS him where were yaya jammeh who think with out him Gambia cannot go he silence all over country for 22 year&#39;s he left us in deft that&#39;s why we are dumped i don&#39;t say addama barrow that&#39;s one is money animal don&#39;t know nothing like he says but brutalized the country people also surportting him like ousman you they talk but never acted when you want to know them big grammar speaking all absolutely nonsense money is leading our country including everything that&#39;s why we can not go ahead";2022-05-22T07:46:51Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Bangali Camara;Very interesting interview;2022-05-22T07:31:26Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;9AL Mini Games ;Bro to be honest as from this minute you are my mentor. May Allah be with you Ousman;2022-05-22T07:27:37Z;5
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;9AL Mini Games ;Bro to be honest as from this minute you are my mentor. May Allah be with you Ousman;2022-05-22T07:27:37Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Kimly Producer;"Osman deserve our love and encouragement.. let&#39;s help and  support this genus he can change Africa and Africans... because one man can decide a man destiny";2022-05-22T07:22:29Z;3
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;EAC1 'D%3D'EJ %A1JBJ;May Allah protect you and bless you ousman Gambian are proud of you;2022-05-22T07:12:28Z;1
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Bangali Camara;Muhammad I greet you nice program keep it up I wish I could support you but man don’t have freedom where I am but you pray 🤲 for me it will be alright in Sha A;2022-05-22T07:07:44Z;2
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Bangali Camara;This guy is my mentor I really admire him <br>I hope one day his ganna be the president of the federal republic of The Gambia 🇬;2022-05-22T06:52:11Z;8
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Amadou Jaiteh;=M<�=M<�=M<�=M<�=�=�=�;2022-05-22T06:45:32Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Lamin Jobe;"Come on let&#39;s give this youngster a huge credit...";2022-05-22T06:30:48Z;7
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Lamin Jobe;Ousman if you make your mind at any given time wishes to be a leader of this country and am alive in shaa allah I will surely going to be there for you 100% you are indeed amazing bro in your own way all the best...;2022-05-22T06:03:05Z;3
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Lamin Jobe;Ousman you are indeed a hero in your own way may allah make it easy for you to achieve your goals ahead ameen 3x.;2022-05-22T05:59:50Z;5
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Siaka Gibba;"I admire your brilliant, futuristic and ideas. <br><br>I can&#39;t wait for you to complete your studies and come back home and help put Gambia on track.";2022-05-22T04:26:22Z;3
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Gambian Vibes;I always pray for you to become the leader of this country  🇬🇲🇬🇲🇬🇲🇬🇲 may Allah accept;2022-05-22T01:58:47Z;4
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Ebrahim 2ray;100% facks homie;2022-05-22T01:39:02Z;0
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Ebrima bulli;What tribe is this boy?;2022-05-22T00:53:02Z;1
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Ensa Camara;"Muhammad please&quot;, your Next Episode with ((Ousman)) gives him a 2-Hours Based on the video&quot;, I really enjoy while listening to you both.!!🤗🤝🏻 Anyways..Thanks for inviting him ++ many others as well.!!🥰🇬�";2022-05-22T00:05:12Z;11
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Balla Touba;I told all the Badiboukas Kiang-kas are the best congratulations OUSMAN TOURAY,🇬🇲🇬🇲;2022-05-21T23:39:38Z;3
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Dianatou Boye;Am really proud that you are from Masroor;2022-05-21T23:01:16Z;1
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Camara Aka;Proud of you bro ousman;2022-05-21T22:55:53Z;2
lack and senegal;IJscgZIm2QE;Tonyaa Kesso with Ousman Touray Pan-Africanist;Alagie Muhamed Comedy;1:03:52;4 515 v;https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCb5s3G-w2F8jhDaVvMKNe4-Le4dA, https://i.ytimg.com/vi/IJscgZIm2QE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA2mEfkTqhahPfkA2lNEDgnFLvykQ;il y a 23 heures;/watch?v=IJscgZIm2QE;Salimina Jaiteh;But why you don’t work with Gambia government?;2022-05-21T22:39:20Z;0
lack and senegal;Y9dnvlleQVc;"Barra ""Loutax Sénégalais Sokhor, Maillot LBGT bi ak Bamba Die"" [Live Sn]";Live Sn;3:11;1 639 v;https://i.ytimg.com/vi/Y9dnvlleQVc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCYwMs4xvDR64JESLOQlPEFS2Igfg, https://i.ytimg.com/vi/Y9dnvlleQVc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDNRvcq4Jjj5B43bi3hwWNa_ZvUeQ;il y a 2 jours;/watch?v=Y9dnvlleQVc;Ousmanjobe4 Ousmanjobe4;Yaw tejal Sa gat bi lu bon mom bon na rek;2022-05-20T18:06:58Z;0
lack and senegal;Y9dnvlleQVc;"Barra ""Loutax Sénégalais Sokhor, Maillot LBGT bi ak Bamba Die"" [Live Sn]";Live Sn;3:11;1 639 v;https://i.ytimg.com/vi/Y9dnvlleQVc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCYwMs4xvDR64JESLOQlPEFS2Igfg, https://i.ytimg.com/vi/Y9dnvlleQVc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDNRvcq4Jjj5B43bi3hwWNa_ZvUeQ;il y a 2 jours;/watch?v=Y9dnvlleQVc;mareme niasse;"Bara mane senegal yaye lafi ame si non dieul n&#39;a sama dom figué bou yague sokhor bi barin";2022-05-20T10:36:30Z;0
